case_id,filename,filepath,family,fault_type,scr,noise_std,fs_Hz,f0_Hz,t_start_s,t_end_s,t_event_s,base_mag_pu,tau_decay_s,f_transient_Hz,K_base,tau1_s,tau2_s,f1_Hz,gate_time_s,K1,K2,tau_rise_s,tau_fall_s,f_ctrl_Hz,K
964,case_00964_dfig_like_ll_ca_scr3.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00964_dfig_like_ll_ca_scr3.0_n0.005_r4.csv,dfig_like,ll_ca,3.0,0.005,10000,50.0,5.98,6.04,5.999700404259972,1.0012066966856648,,,,0.0035,0.012,1350.0,0.0045000000000000005,0.33999999999999997,0.13,,,,
965,case_00965_dfig_like_ll_ca_scr3.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00965_dfig_like_ll_ca_scr3.0_n0.005_r5.csv,dfig_like,ll_ca,3.0,0.005,10000,50.0,5.98,6.04,5.99935105812632,1.0734562358403879,,,,0.0035,0.012,1350.0,0.0045000000000000005,0.33999999999999997,0.13,,,,
966,case_00966_dfig_like_ll_ca_scr3.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00966_dfig_like_ll_ca_scr3.0_n0.005_r6.csv,dfig_like,ll_ca,3.0,0.005,10000,50.0,5.98,6.04,5.99923468113822,1.0681042566622663,,,,0.0035,0.012,1350.0,0.0045000000000000005,0.33999999999999997,0.13,,,,
967,case_00967_dfig_like_ll_ca_scr3.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00967_dfig_like_ll_ca_scr3.0_n0.010_r1.csv,dfig_like,ll_ca,3.0,0.01,10000,50.0,5.98,6.04,5.99876443766823,1.0507190685727303,,,,0.0035,0.012,1350.0,0.0045000000000000005,0.33999999999999997,0.13,,,,
968,case_00968_dfig_like_ll_ca_scr3.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00968_dfig_like_ll_ca_scr3.0_n0.010_r2.csv,dfig_like,ll_ca,3.0,0.01,10000,50.0,5.98,6.04,5.998731073975192,1.0739381791378086,,,,0.0035,0.012,1350.0,0.0045000000000000005,0.33999999999999997,0.13,,,,
969,case_00969_dfig_like_ll_ca_scr3.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00969_dfig_like_ll_ca_scr3.0_n0.010_r3.csv,dfig_like,ll_ca,3.0,0.01,10000,50.0,5.98,6.04,6.00020614203969,1.0166003767235492,,,,0.0035,0.012,1350.0,0.0045000000000000005,0.33999999999999997,0.13,,,,
970,case_00970_dfig_like_ll_ca_scr3.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00970_dfig_like_ll_ca_scr3.0_n0.010_r4.csv,dfig_like,ll_ca,3.0,0.01,10000,50.0,5.98,6.04,5.999230172536531,1.0744149977728505,,,,0.0035,0.012,1350.0,0.0045000000000000005,0.33999999999999997,0.13,,,,
971,case_00971_dfig_like_ll_ca_scr3.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00971_dfig_like_ll_ca_scr3.0_n0.010_r5.csv,dfig_like,ll_ca,3.0,0.01,10000,50.0,5.98,6.04,5.998071748357072,1.071099612422482,,,,0.0035,0.012,1350.0,0.0045000000000000005,0.33999999999999997,0.13,,,,
972,case_00972_dfig_like_ll_ca_scr3.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00972_dfig_like_ll_ca_scr3.0_n0.010_r6.csv,dfig_like,ll_ca,3.0,0.01,10000,50.0,5.98,6.04,6.000182016360555,1.0725908855754658,,,,0.0035,0.012,1350.0,0.0045000000000000005,0.33999999999999997,0.13,,,,
973,case_00973_dfig_like_ll_ca_scr5.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00973_dfig_like_ll_ca_scr5.0_n0.002_r1.csv,dfig_like,ll_ca,5.0,0.002,10000,50.0,5.98,6.04,5.998416760032014,1.062617657147639,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
974,case_00974_dfig_like_ll_ca_scr5.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00974_dfig_like_ll_ca_scr5.0_n0.002_r2.csv,dfig_like,ll_ca,5.0,0.002,10000,50.0,5.98,6.04,5.9984141948651475,1.0487066230536994,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
975,case_00975_dfig_like_ll_ca_scr5.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00975_dfig_like_ll_ca_scr5.0_n0.002_r3.csv,dfig_like,ll_ca,5.0,0.002,10000,50.0,5.98,6.04,5.999764348320434,1.038466421035453,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
976,case_00976_dfig_like_ll_ca_scr5.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00976_dfig_like_ll_ca_scr5.0_n0.002_r4.csv,dfig_like,ll_ca,5.0,0.002,10000,50.0,5.98,6.04,5.9990243986787455,1.0368009664445474,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
977,case_00977_dfig_like_ll_ca_scr5.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00977_dfig_like_ll_ca_scr5.0_n0.002_r5.csv,dfig_like,ll_ca,5.0,0.002,10000,50.0,5.98,6.04,5.998088987892181,1.0482643530685045,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
978,case_00978_dfig_like_ll_ca_scr5.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00978_dfig_like_ll_ca_scr5.0_n0.002_r6.csv,dfig_like,ll_ca,5.0,0.002,10000,50.0,5.98,6.04,5.997698258321595,1.0268647611770476,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
979,case_00979_dfig_like_ll_ca_scr5.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00979_dfig_like_ll_ca_scr5.0_n0.005_r1.csv,dfig_like,ll_ca,5.0,0.005,10000,50.0,5.98,6.04,5.998304826524872,1.04696659701371,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
980,case_00980_dfig_like_ll_ca_scr5.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00980_dfig_like_ll_ca_scr5.0_n0.005_r2.csv,dfig_like,ll_ca,5.0,0.005,10000,50.0,5.98,6.04,5.9997282998710535,1.0018116533228254,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
981,case_00981_dfig_like_ll_ca_scr5.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00981_dfig_like_ll_ca_scr5.0_n0.005_r3.csv,dfig_like,ll_ca,5.0,0.005,10000,50.0,5.98,6.04,5.999354959272406,1.024036123149749,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
982,case_00982_dfig_like_ll_ca_scr5.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00982_dfig_like_ll_ca_scr5.0_n0.005_r4.csv,dfig_like,ll_ca,5.0,0.005,10000,50.0,5.98,6.04,5.999440444478355,1.0487061037714704,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
983,case_00983_dfig_like_ll_ca_scr5.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00983_dfig_like_ll_ca_scr5.0_n0.005_r5.csv,dfig_like,ll_ca,5.0,0.005,10000,50.0,5.98,6.04,5.999697779348981,1.0250575066159244,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
984,case_00984_dfig_like_ll_ca_scr5.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00984_dfig_like_ll_ca_scr5.0_n0.005_r6.csv,dfig_like,ll_ca,5.0,0.005,10000,50.0,5.98,6.04,5.997944918743925,1.010443638461857,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
985,case_00985_dfig_like_ll_ca_scr5.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00985_dfig_like_ll_ca_scr5.0_n0.010_r1.csv,dfig_like,ll_ca,5.0,0.01,10000,50.0,5.98,6.04,5.997573191045297,1.0662539608002444,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
986,case_00986_dfig_like_ll_ca_scr5.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00986_dfig_like_ll_ca_scr5.0_n0.010_r2.csv,dfig_like,ll_ca,5.0,0.01,10000,50.0,5.98,6.04,6.000291635519356,1.0442051929281255,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
987,case_00987_dfig_like_ll_ca_scr5.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00987_dfig_like_ll_ca_scr5.0_n0.010_r3.csv,dfig_like,ll_ca,5.0,0.01,10000,50.0,5.98,6.04,5.999917248105479,1.0172597248099662,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
988,case_00988_dfig_like_ll_ca_scr5.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00988_dfig_like_ll_ca_scr5.0_n0.010_r4.csv,dfig_like,ll_ca,5.0,0.01,10000,50.0,5.98,6.04,5.999412376083956,1.0498806538932612,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
989,case_00989_dfig_like_ll_ca_scr5.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00989_dfig_like_ll_ca_scr5.0_n0.010_r5.csv,dfig_like,ll_ca,5.0,0.01,10000,50.0,5.98,6.04,5.997652778184881,1.0243577890612219,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
990,case_00990_dfig_like_ll_ca_scr5.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00990_dfig_like_ll_ca_scr5.0_n0.010_r6.csv,dfig_like,ll_ca,5.0,0.01,10000,50.0,5.98,6.04,5.999430365343926,1.0371031240493322,,,,0.0029,0.0104,1516.6666666666667,0.0041,0.292,0.11,,,,
991,case_00991_dfig_like_ll_ca_scr8.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00991_dfig_like_ll_ca_scr8.0_n0.002_r1.csv,dfig_like,ll_ca,8.0,0.002,10000,50.0,5.98,6.04,5.9988226712471215,1.0648606460726748,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
992,case_00992_dfig_like_ll_ca_scr8.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00992_dfig_like_ll_ca_scr8.0_n0.002_r2.csv,dfig_like,ll_ca,8.0,0.002,10000,50.0,5.98,6.04,5.998612561052026,1.0250719258065906,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
993,case_00993_dfig_like_ll_ca_scr8.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00993_dfig_like_ll_ca_scr8.0_n0.002_r3.csv,dfig_like,ll_ca,8.0,0.002,10000,50.0,5.98,6.04,6.000139248834339,1.0727859702088145,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
994,case_00994_dfig_like_ll_ca_scr8.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00994_dfig_like_ll_ca_scr8.0_n0.002_r4.csv,dfig_like,ll_ca,8.0,0.002,10000,50.0,5.98,6.04,5.99894790027764,1.0607545578567623,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
995,case_00995_dfig_like_ll_ca_scr8.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00995_dfig_like_ll_ca_scr8.0_n0.002_r5.csv,dfig_like,ll_ca,8.0,0.002,10000,50.0,5.98,6.04,5.9995590704110615,1.0539125986846918,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
996,case_00996_dfig_like_ll_ca_scr8.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00996_dfig_like_ll_ca_scr8.0_n0.002_r6.csv,dfig_like,ll_ca,8.0,0.002,10000,50.0,5.98,6.04,5.99854773424655,1.0075272454512727,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
997,case_00997_dfig_like_ll_ca_scr8.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00997_dfig_like_ll_ca_scr8.0_n0.005_r1.csv,dfig_like,ll_ca,8.0,0.005,10000,50.0,5.98,6.04,5.9984630705021855,1.0485165487282588,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
998,case_00998_dfig_like_ll_ca_scr8.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00998_dfig_like_ll_ca_scr8.0_n0.005_r2.csv,dfig_like,ll_ca,8.0,0.005,10000,50.0,5.98,6.04,5.998708815820741,1.0666566167799796,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
999,case_00999_dfig_like_ll_ca_scr8.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_00999_dfig_like_ll_ca_scr8.0_n0.005_r3.csv,dfig_like,ll_ca,8.0,0.005,10000,50.0,5.98,6.04,5.99912299130094,1.0361758566909347,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
1000,case_01000_dfig_like_ll_ca_scr8.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01000_dfig_like_ll_ca_scr8.0_n0.005_r4.csv,dfig_like,ll_ca,8.0,0.005,10000,50.0,5.98,6.04,5.998023878457766,1.048873627534101,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
1001,case_01001_dfig_like_ll_ca_scr8.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01001_dfig_like_ll_ca_scr8.0_n0.005_r5.csv,dfig_like,ll_ca,8.0,0.005,10000,50.0,5.98,6.04,5.999071903991338,1.0512259830182928,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
1002,case_01002_dfig_like_ll_ca_scr8.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01002_dfig_like_ll_ca_scr8.0_n0.005_r6.csv,dfig_like,ll_ca,8.0,0.005,10000,50.0,5.98,6.04,5.998042627903199,1.059049250031883,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
1003,case_01003_dfig_like_ll_ca_scr8.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01003_dfig_like_ll_ca_scr8.0_n0.010_r1.csv,dfig_like,ll_ca,8.0,0.01,10000,50.0,5.98,6.04,5.998559218943893,1.057845993722395,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
1004,case_01004_dfig_like_ll_ca_scr8.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01004_dfig_like_ll_ca_scr8.0_n0.010_r2.csv,dfig_like,ll_ca,8.0,0.01,10000,50.0,5.98,6.04,5.9990191123365415,1.0009316537339805,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
1005,case_01005_dfig_like_ll_ca_scr8.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01005_dfig_like_ll_ca_scr8.0_n0.010_r3.csv,dfig_like,ll_ca,8.0,0.01,10000,50.0,5.98,6.04,6.000087582745007,1.0239718282403525,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
1006,case_01006_dfig_like_ll_ca_scr8.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01006_dfig_like_ll_ca_scr8.0_n0.010_r4.csv,dfig_like,ll_ca,8.0,0.01,10000,50.0,5.98,6.04,5.999567689550573,1.0049097179770528,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
1007,case_01007_dfig_like_ll_ca_scr8.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01007_dfig_like_ll_ca_scr8.0_n0.010_r5.csv,dfig_like,ll_ca,8.0,0.01,10000,50.0,5.98,6.04,5.999506542424409,1.0204014181278793,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
1008,case_01008_dfig_like_ll_ca_scr8.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01008_dfig_like_ll_ca_scr8.0_n0.010_r6.csv,dfig_like,ll_ca,8.0,0.01,10000,50.0,5.98,6.04,5.999084078792371,1.0490654470771124,,,,0.0025625,0.0095,1766.6666666666665,0.003875,0.265,0.09875,,,,
1009,case_01009_full_converter_pmsg_like_3ph_scr2.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01009_full_converter_pmsg_like_3ph_scr2.0_n0.002_r1.csv,full_converter_pmsg_like,3ph,2.0,0.002,10000,50.0,5.98,6.04,6.000125606544736,1.0421051947834254,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1010,case_01010_full_converter_pmsg_like_3ph_scr2.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01010_full_converter_pmsg_like_3ph_scr2.0_n0.002_r2.csv,full_converter_pmsg_like,3ph,2.0,0.002,10000,50.0,5.98,6.04,5.997823872673442,1.040904671201294,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1011,case_01011_full_converter_pmsg_like_3ph_scr2.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01011_full_converter_pmsg_like_3ph_scr2.0_n0.002_r3.csv,full_converter_pmsg_like,3ph,2.0,0.002,10000,50.0,5.98,6.04,5.999595194490739,1.0706280535533037,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1012,case_01012_full_converter_pmsg_like_3ph_scr2.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01012_full_converter_pmsg_like_3ph_scr2.0_n0.002_r4.csv,full_converter_pmsg_like,3ph,2.0,0.002,10000,50.0,5.98,6.04,5.997813143867887,1.0252370834332118,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1013,case_01013_full_converter_pmsg_like_3ph_scr2.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01013_full_converter_pmsg_like_3ph_scr2.0_n0.002_r5.csv,full_converter_pmsg_like,3ph,2.0,0.002,10000,50.0,5.98,6.04,6.000143194371759,1.0162439234786262,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1014,case_01014_full_converter_pmsg_like_3ph_scr2.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01014_full_converter_pmsg_like_3ph_scr2.0_n0.002_r6.csv,full_converter_pmsg_like,3ph,2.0,0.002,10000,50.0,5.98,6.04,5.999236156372699,1.0386317862871888,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1015,case_01015_full_converter_pmsg_like_3ph_scr2.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01015_full_converter_pmsg_like_3ph_scr2.0_n0.005_r1.csv,full_converter_pmsg_like,3ph,2.0,0.005,10000,50.0,5.98,6.04,5.999973255902051,1.0032039997195117,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1016,case_01016_full_converter_pmsg_like_3ph_scr2.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01016_full_converter_pmsg_like_3ph_scr2.0_n0.005_r2.csv,full_converter_pmsg_like,3ph,2.0,0.005,10000,50.0,5.98,6.04,5.9992690765036505,1.0232141571092683,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1017,case_01017_full_converter_pmsg_like_3ph_scr2.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01017_full_converter_pmsg_like_3ph_scr2.0_n0.005_r3.csv,full_converter_pmsg_like,3ph,2.0,0.005,10000,50.0,5.98,6.04,5.998374908168068,1.0611099147426457,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1018,case_01018_full_converter_pmsg_like_3ph_scr2.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01018_full_converter_pmsg_like_3ph_scr2.0_n0.005_r4.csv,full_converter_pmsg_like,3ph,2.0,0.005,10000,50.0,5.98,6.04,5.997643438141518,1.0358649611069648,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1019,case_01019_full_converter_pmsg_like_3ph_scr2.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01019_full_converter_pmsg_like_3ph_scr2.0_n0.005_r5.csv,full_converter_pmsg_like,3ph,2.0,0.005,10000,50.0,5.98,6.04,5.999201777165721,1.053288484600072,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1020,case_01020_full_converter_pmsg_like_3ph_scr2.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01020_full_converter_pmsg_like_3ph_scr2.0_n0.005_r6.csv,full_converter_pmsg_like,3ph,2.0,0.005,10000,50.0,5.98,6.04,5.999451923271032,1.0667272584230665,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1021,case_01021_full_converter_pmsg_like_3ph_scr2.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01021_full_converter_pmsg_like_3ph_scr2.0_n0.010_r1.csv,full_converter_pmsg_like,3ph,2.0,0.01,10000,50.0,5.98,6.04,5.999338713185737,1.0576701043915964,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1022,case_01022_full_converter_pmsg_like_3ph_scr2.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01022_full_converter_pmsg_like_3ph_scr2.0_n0.010_r2.csv,full_converter_pmsg_like,3ph,2.0,0.01,10000,50.0,5.98,6.04,5.99880708533048,1.050625211520216,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1023,case_01023_full_converter_pmsg_like_3ph_scr2.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01023_full_converter_pmsg_like_3ph_scr2.0_n0.010_r3.csv,full_converter_pmsg_like,3ph,2.0,0.01,10000,50.0,5.98,6.04,5.999770746849757,1.003592981558724,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1024,case_01024_full_converter_pmsg_like_3ph_scr2.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01024_full_converter_pmsg_like_3ph_scr2.0_n0.010_r4.csv,full_converter_pmsg_like,3ph,2.0,0.01,10000,50.0,5.98,6.04,5.998177485572021,1.058952690505184,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1025,case_01025_full_converter_pmsg_like_3ph_scr2.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01025_full_converter_pmsg_like_3ph_scr2.0_n0.010_r5.csv,full_converter_pmsg_like,3ph,2.0,0.01,10000,50.0,5.98,6.04,5.997958755266271,1.0280752573219356,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1026,case_01026_full_converter_pmsg_like_3ph_scr2.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01026_full_converter_pmsg_like_3ph_scr2.0_n0.010_r6.csv,full_converter_pmsg_like,3ph,2.0,0.01,10000,50.0,5.98,6.04,5.998226468184935,1.0549276239001835,,,,,,,,,,0.0016,0.008,430.0,0.17500000000000002
1027,case_01027_full_converter_pmsg_like_3ph_scr3.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01027_full_converter_pmsg_like_3ph_scr3.0_n0.002_r1.csv,full_converter_pmsg_like,3ph,3.0,0.002,10000,50.0,5.98,6.04,5.997536390055603,1.0780868009472986,,,,,,,,,,0.0014,0.007,470.0,0.15000000000000002
1028,case_01028_full_converter_pmsg_like_3ph_scr3.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01028_full_converter_pmsg_like_3ph_scr3.0_n0.002_r2.csv,full_converter_pmsg_like,3ph,3.0,0.002,10000,50.0,5.98,6.04,5.99751245736612,1.0372229782760225,,,,,,,,,,0.0014,0.007,470.0,0.15000000000000002
1029,case_01029_full_converter_pmsg_like_3ph_scr3.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01029_full_converter_pmsg_like_3ph_scr3.0_n0.002_r3.csv,full_converter_pmsg_like,3ph,3.0,0.002,10000,50.0,5.98,6.04,5.998506418110745,1.0786110041908015,,,,,,,,,,0.0014,0.007,470.0,0.15000000000000002
1030,case_01030_full_converter_pmsg_like_3ph_scr3.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01030_full_converter_pmsg_like_3ph_scr3.0_n0.002_r4.csv,full_converter_pmsg_like,3ph,3.0,0.002,10000,50.0,5.98,6.04,6.000026168996023,1.0152410207942284,,,,,,,,,,0.0014,0.007,470.0,0.15000000000000002
1031,case_01031_full_converter_pmsg_like_3ph_scr3.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01031_full_converter_pmsg_like_3ph_scr3.0_n0.002_r5.csv,full_converter_pmsg_like,3ph,3.0,0.002,10000,50.0,5.98,6.04,5.999414852837763,1.057465021643378,,,,,,,,,,0.0014,0.007,470.0,0.15000000000000002
1032,case_01032_full_converter_pmsg_like_3ph_scr3.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01032_full_converter_pmsg_like_3ph_scr3.0_n0.002_r6.csv,full_converter_pmsg_like,3ph,3.0,0.002,10000,50.0,5.98,6.04,5.9993153003625865,1.00948626367596,,,,,,,,,,0.0014,0.007,470.0,0.15000000000000002
1033,case_01033_full_converter_pmsg_like_3ph_scr3.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01033_full_converter_pmsg_like_3ph_scr3.0_n0.005_r1.csv,full_converter_pmsg_like,3ph,3.0,0.005,10000,50.0,5.98,6.04,6.000350622931326,1.0192415233665022,,,,,,,,,,0.0014,0.007,470.0,0.15000000000000002
1034,case_01034_full_converter_pmsg_like_3ph_scr3.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01034_full_converter_pmsg_like_3ph_scr3.0_n0.005_r2.csv,full_converter_pmsg_like,3ph,3.0,0.005,10000,50.0,5.98,6.04,6.000334951927594,1.0746302577900788,,,,,,,,,,0.0014,0.007,470.0,0.15000000000000002
