case_id,filename,filepath,family,fault_type,scr,noise_std,fs_Hz,f0_Hz,t_start_s,t_end_s,t_event_s,base_mag_pu,voltage_dip_depth,tau_decay_s,f_transient_Hz,K_base,tau1_s,tau2_s,f1_Hz,gate_time_s,K1,K2,tau_rise_s,tau_fall_s,f_ctrl_Hz,K
1140,case_01140_full_converter_pmsg_like_slg_a_scr8.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01140_full_converter_pmsg_like_slg_a_scr8.0_n0.002_r6.csv,full_converter_pmsg_like,slg_a,8.0,0.002,10000,50.0,5.98,6.04,5.998023817119996,1.0134309257286416,0.13999999999999999,,,,,,,,,,0.0013874999999999998,0.007625,740.0,0.12875
1141,case_01141_full_converter_pmsg_like_slg_a_scr8.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01141_full_converter_pmsg_like_slg_a_scr8.0_n0.005_r1.csv,full_converter_pmsg_like,slg_a,8.0,0.005,10000,50.0,5.98,6.04,5.997547232302314,1.040235620506059,0.13999999999999999,,,,,,,,,,0.0013874999999999998,0.007625,740.0,0.12875
1142,case_01142_full_converter_pmsg_like_slg_a_scr8.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01142_full_converter_pmsg_like_slg_a_scr8.0_n0.005_r2.csv,full_converter_pmsg_like,slg_a,8.0,0.005,10000,50.0,5.98,6.04,5.997993131253962,1.0165091337362786,0.13999999999999999,,,,,,,,,,0.0013874999999999998,0.007625,740.0,0.12875
1143,case_01143_full_converter_pmsg_like_slg_a_scr8.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01143_full_converter_pmsg_like_slg_a_scr8.0_n0.005_r3.csv,full_converter_pmsg_like,slg_a,8.0,0.005,10000,50.0,5.98,6.04,5.999936976323474,1.0594129709974591,0.13999999999999999,,,,,,,,,,0.0013874999999999998,0.007625,740.0,0.12875
1144,case_01144_full_converter_pmsg_like_slg_a_scr8.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01144_full_converter_pmsg_like_slg_a_scr8.0_n0.005_r4.csv,full_converter_pmsg_like,slg_a,8.0,0.005,10000,50.0,5.98,6.04,5.997955653362102,1.0413044617271718,0.13999999999999999,,,,,,,,,,0.0013874999999999998,0.007625,740.0,0.12875
1145,case_01145_full_converter_pmsg_like_slg_a_scr8.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01145_full_converter_pmsg_like_slg_a_scr8.0_n0.005_r5.csv,full_converter_pmsg_like,slg_a,8.0,0.005,10000,50.0,5.98,6.04,5.998091985692674,1.0641863161299916,0.13999999999999999,,,,,,,,,,0.0013874999999999998,0.007625,740.0,0.12875
1146,case_01146_full_converter_pmsg_like_slg_a_scr8.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01146_full_converter_pmsg_like_slg_a_scr8.0_n0.005_r6.csv,full_converter_pmsg_like,slg_a,8.0,0.005,10000,50.0,5.98,6.04,5.998657034432709,1.0328734619116837,0.13999999999999999,,,,,,,,,,0.0013874999999999998,0.007625,740.0,0.12875
1147,case_01147_full_converter_pmsg_like_slg_a_scr8.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01147_full_converter_pmsg_like_slg_a_scr8.0_n0.010_r1.csv,full_converter_pmsg_like,slg_a,8.0,0.01,10000,50.0,5.98,6.04,6.000454601046531,1.0468315354539357,0.13999999999999999,,,,,,,,,,0.0013874999999999998,0.007625,740.0,0.12875
1148,case_01148_full_converter_pmsg_like_slg_a_scr8.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01148_full_converter_pmsg_like_slg_a_scr8.0_n0.010_r2.csv,full_converter_pmsg_like,slg_a,8.0,0.01,10000,50.0,5.98,6.04,5.997638739153758,1.0350241616830933,0.13999999999999999,,,,,,,,,,0.0013874999999999998,0.007625,740.0,0.12875
1149,case_01149_full_converter_pmsg_like_slg_a_scr8.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01149_full_converter_pmsg_like_slg_a_scr8.0_n0.010_r3.csv,full_converter_pmsg_like,slg_a,8.0,0.01,10000,50.0,5.98,6.04,5.998313160264729,1.0217582336992237,0.13999999999999999,,,,,,,,,,0.0013874999999999998,0.007625,740.0,0.12875
1150,case_01150_full_converter_pmsg_like_slg_a_scr8.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01150_full_converter_pmsg_like_slg_a_scr8.0_n0.010_r4.csv,full_converter_pmsg_like,slg_a,8.0,0.01,10000,50.0,5.98,6.04,5.999383450121633,1.0510565302213954,0.13999999999999999,,,,,,,,,,0.0013874999999999998,0.007625,740.0,0.12875
1151,case_01151_full_converter_pmsg_like_slg_a_scr8.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01151_full_converter_pmsg_like_slg_a_scr8.0_n0.010_r5.csv,full_converter_pmsg_like,slg_a,8.0,0.01,10000,50.0,5.98,6.04,5.999009014516256,1.0561868744624965,0.13999999999999999,,,,,,,,,,0.0013874999999999998,0.007625,740.0,0.12875
1152,case_01152_full_converter_pmsg_like_slg_a_scr8.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01152_full_converter_pmsg_like_slg_a_scr8.0_n0.010_r6.csv,full_converter_pmsg_like,slg_a,8.0,0.01,10000,50.0,5.98,6.04,5.998896338829042,1.0410145598841853,0.13999999999999999,,,,,,,,,,0.0013874999999999998,0.007625,740.0,0.12875
1153,case_01153_full_converter_pmsg_like_slg_b_scr2.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01153_full_converter_pmsg_like_slg_b_scr2.0_n0.002_r1.csv,full_converter_pmsg_like,slg_b,2.0,0.002,10000,50.0,5.98,6.04,6.000249018372604,1.015097551779324,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1154,case_01154_full_converter_pmsg_like_slg_b_scr2.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01154_full_converter_pmsg_like_slg_b_scr2.0_n0.002_r2.csv,full_converter_pmsg_like,slg_b,2.0,0.002,10000,50.0,5.98,6.04,5.998454887546584,1.0601865675281006,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1155,case_01155_full_converter_pmsg_like_slg_b_scr2.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01155_full_converter_pmsg_like_slg_b_scr2.0_n0.002_r3.csv,full_converter_pmsg_like,slg_b,2.0,0.002,10000,50.0,5.98,6.04,6.000326807833159,1.033232486073349,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1156,case_01156_full_converter_pmsg_like_slg_b_scr2.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01156_full_converter_pmsg_like_slg_b_scr2.0_n0.002_r4.csv,full_converter_pmsg_like,slg_b,2.0,0.002,10000,50.0,5.98,6.04,5.999112195854608,1.0435579061861968,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1157,case_01157_full_converter_pmsg_like_slg_b_scr2.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01157_full_converter_pmsg_like_slg_b_scr2.0_n0.002_r5.csv,full_converter_pmsg_like,slg_b,2.0,0.002,10000,50.0,5.98,6.04,5.999425295634032,1.0585227964190551,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1158,case_01158_full_converter_pmsg_like_slg_b_scr2.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01158_full_converter_pmsg_like_slg_b_scr2.0_n0.002_r6.csv,full_converter_pmsg_like,slg_b,2.0,0.002,10000,50.0,5.98,6.04,6.000354607638491,1.039450537501261,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1159,case_01159_full_converter_pmsg_like_slg_b_scr2.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01159_full_converter_pmsg_like_slg_b_scr2.0_n0.005_r1.csv,full_converter_pmsg_like,slg_b,2.0,0.005,10000,50.0,5.98,6.04,6.000371061545611,1.0083193284570307,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1160,case_01160_full_converter_pmsg_like_slg_b_scr2.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01160_full_converter_pmsg_like_slg_b_scr2.0_n0.005_r2.csv,full_converter_pmsg_like,slg_b,2.0,0.005,10000,50.0,5.98,6.04,5.999032699647594,1.073234339519274,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1161,case_01161_full_converter_pmsg_like_slg_b_scr2.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01161_full_converter_pmsg_like_slg_b_scr2.0_n0.005_r3.csv,full_converter_pmsg_like,slg_b,2.0,0.005,10000,50.0,5.98,6.04,6.000092292930029,1.0399188951405727,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1162,case_01162_full_converter_pmsg_like_slg_b_scr2.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01162_full_converter_pmsg_like_slg_b_scr2.0_n0.005_r4.csv,full_converter_pmsg_like,slg_b,2.0,0.005,10000,50.0,5.98,6.04,5.9979209235725,1.0104338947698046,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1163,case_01163_full_converter_pmsg_like_slg_b_scr2.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01163_full_converter_pmsg_like_slg_b_scr2.0_n0.005_r5.csv,full_converter_pmsg_like,slg_b,2.0,0.005,10000,50.0,5.98,6.04,5.998048919663557,1.0762238099746981,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1164,case_01164_full_converter_pmsg_like_slg_b_scr2.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01164_full_converter_pmsg_like_slg_b_scr2.0_n0.005_r6.csv,full_converter_pmsg_like,slg_b,2.0,0.005,10000,50.0,5.98,6.04,6.000169436348023,1.056389555118678,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1165,case_01165_full_converter_pmsg_like_slg_b_scr2.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01165_full_converter_pmsg_like_slg_b_scr2.0_n0.010_r1.csv,full_converter_pmsg_like,slg_b,2.0,0.01,10000,50.0,5.98,6.04,5.999869684622165,1.0164067200051312,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1166,case_01166_full_converter_pmsg_like_slg_b_scr2.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01166_full_converter_pmsg_like_slg_b_scr2.0_n0.010_r2.csv,full_converter_pmsg_like,slg_b,2.0,0.01,10000,50.0,5.98,6.04,5.999482365659698,1.0086149612020614,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1167,case_01167_full_converter_pmsg_like_slg_b_scr2.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01167_full_converter_pmsg_like_slg_b_scr2.0_n0.010_r3.csv,full_converter_pmsg_like,slg_b,2.0,0.01,10000,50.0,5.98,6.04,5.999964497399539,1.0321241351096004,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1168,case_01168_full_converter_pmsg_like_slg_b_scr2.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01168_full_converter_pmsg_like_slg_b_scr2.0_n0.010_r4.csv,full_converter_pmsg_like,slg_b,2.0,0.01,10000,50.0,5.98,6.04,5.997818271162819,1.0361525989304043,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1169,case_01169_full_converter_pmsg_like_slg_b_scr2.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01169_full_converter_pmsg_like_slg_b_scr2.0_n0.010_r5.csv,full_converter_pmsg_like,slg_b,2.0,0.01,10000,50.0,5.98,6.04,5.9979758941643135,1.0412583280565542,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1170,case_01170_full_converter_pmsg_like_slg_b_scr2.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01170_full_converter_pmsg_like_slg_b_scr2.0_n0.010_r6.csv,full_converter_pmsg_like,slg_b,2.0,0.01,10000,50.0,5.98,6.04,5.99874921508896,1.0271562039022948,0.5249999999999999,,,,,,,,,,0.00195,0.011,500.0,0.185
1171,case_01171_full_converter_pmsg_like_slg_b_scr3.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01171_full_converter_pmsg_like_slg_b_scr3.0_n0.002_r1.csv,full_converter_pmsg_like,slg_b,3.0,0.002,10000,50.0,5.98,6.04,5.9976527800121255,1.03023500837161,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1172,case_01172_full_converter_pmsg_like_slg_b_scr3.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01172_full_converter_pmsg_like_slg_b_scr3.0_n0.002_r2.csv,full_converter_pmsg_like,slg_b,3.0,0.002,10000,50.0,5.98,6.04,5.998388348018368,1.0755857408065315,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1173,case_01173_full_converter_pmsg_like_slg_b_scr3.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01173_full_converter_pmsg_like_slg_b_scr3.0_n0.002_r3.csv,full_converter_pmsg_like,slg_b,3.0,0.002,10000,50.0,5.98,6.04,5.998595620892712,1.06449065019421,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1174,case_01174_full_converter_pmsg_like_slg_b_scr3.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01174_full_converter_pmsg_like_slg_b_scr3.0_n0.002_r4.csv,full_converter_pmsg_like,slg_b,3.0,0.002,10000,50.0,5.98,6.04,5.998154998820497,1.0028316744353796,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1175,case_01175_full_converter_pmsg_like_slg_b_scr3.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01175_full_converter_pmsg_like_slg_b_scr3.0_n0.002_r5.csv,full_converter_pmsg_like,slg_b,3.0,0.002,10000,50.0,5.98,6.04,6.000294129032861,1.0667419229505142,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1176,case_01176_full_converter_pmsg_like_slg_b_scr3.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01176_full_converter_pmsg_like_slg_b_scr3.0_n0.002_r6.csv,full_converter_pmsg_like,slg_b,3.0,0.002,10000,50.0,5.98,6.04,5.998786898773598,1.030635171006828,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1177,case_01177_full_converter_pmsg_like_slg_b_scr3.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01177_full_converter_pmsg_like_slg_b_scr3.0_n0.005_r1.csv,full_converter_pmsg_like,slg_b,3.0,0.005,10000,50.0,5.98,6.04,5.998340166309572,1.0399338555904203,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1178,case_01178_full_converter_pmsg_like_slg_b_scr3.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01178_full_converter_pmsg_like_slg_b_scr3.0_n0.005_r2.csv,full_converter_pmsg_like,slg_b,3.0,0.005,10000,50.0,5.98,6.04,5.999609915120578,1.0223738754501241,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1179,case_01179_full_converter_pmsg_like_slg_b_scr3.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01179_full_converter_pmsg_like_slg_b_scr3.0_n0.005_r3.csv,full_converter_pmsg_like,slg_b,3.0,0.005,10000,50.0,5.98,6.04,5.9994653350979,1.0748364900384384,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1180,case_01180_full_converter_pmsg_like_slg_b_scr3.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01180_full_converter_pmsg_like_slg_b_scr3.0_n0.005_r4.csv,full_converter_pmsg_like,slg_b,3.0,0.005,10000,50.0,5.98,6.04,5.999630434877384,1.0032932005226085,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1181,case_01181_full_converter_pmsg_like_slg_b_scr3.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01181_full_converter_pmsg_like_slg_b_scr3.0_n0.005_r5.csv,full_converter_pmsg_like,slg_b,3.0,0.005,10000,50.0,5.98,6.04,5.997718207881218,1.0508800117938988,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1182,case_01182_full_converter_pmsg_like_slg_b_scr3.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01182_full_converter_pmsg_like_slg_b_scr3.0_n0.005_r6.csv,full_converter_pmsg_like,slg_b,3.0,0.005,10000,50.0,5.98,6.04,5.998661585048626,1.0414244024626331,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1183,case_01183_full_converter_pmsg_like_slg_b_scr3.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01183_full_converter_pmsg_like_slg_b_scr3.0_n0.010_r1.csv,full_converter_pmsg_like,slg_b,3.0,0.01,10000,50.0,5.98,6.04,5.999347678497404,1.0058333378101398,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1184,case_01184_full_converter_pmsg_like_slg_b_scr3.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01184_full_converter_pmsg_like_slg_b_scr3.0_n0.010_r2.csv,full_converter_pmsg_like,slg_b,3.0,0.01,10000,50.0,5.98,6.04,5.998586036563822,1.0066209371560575,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1185,case_01185_full_converter_pmsg_like_slg_b_scr3.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01185_full_converter_pmsg_like_slg_b_scr3.0_n0.010_r3.csv,full_converter_pmsg_like,slg_b,3.0,0.01,10000,50.0,5.98,6.04,5.9993895510221344,1.0668320074612645,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1186,case_01186_full_converter_pmsg_like_slg_b_scr3.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01186_full_converter_pmsg_like_slg_b_scr3.0_n0.010_r4.csv,full_converter_pmsg_like,slg_b,3.0,0.01,10000,50.0,5.98,6.04,5.9994161539676325,1.015982690040645,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1187,case_01187_full_converter_pmsg_like_slg_b_scr3.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01187_full_converter_pmsg_like_slg_b_scr3.0_n0.010_r5.csv,full_converter_pmsg_like,slg_b,3.0,0.01,10000,50.0,5.98,6.04,5.999046734405467,1.0426358795954822,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1188,case_01188_full_converter_pmsg_like_slg_b_scr3.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01188_full_converter_pmsg_like_slg_b_scr3.0_n0.010_r6.csv,full_converter_pmsg_like,slg_b,3.0,0.01,10000,50.0,5.98,6.04,6.000132335477828,1.0311273194687287,0.35,,,,,,,,,,0.0017,0.0095,540.0,0.16
1189,case_01189_full_converter_pmsg_like_slg_b_scr5.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01189_full_converter_pmsg_like_slg_b_scr5.0_n0.002_r1.csv,full_converter_pmsg_like,slg_b,5.0,0.002,10000,50.0,5.98,6.04,5.999399073358872,1.036342391508188,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
1190,case_01190_full_converter_pmsg_like_slg_b_scr5.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01190_full_converter_pmsg_like_slg_b_scr5.0_n0.002_r2.csv,full_converter_pmsg_like,slg_b,5.0,0.002,10000,50.0,5.98,6.04,6.000018560029782,1.0257759926819856,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
1191,case_01191_full_converter_pmsg_like_slg_b_scr5.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01191_full_converter_pmsg_like_slg_b_scr5.0_n0.002_r3.csv,full_converter_pmsg_like,slg_b,5.0,0.002,10000,50.0,5.98,6.04,5.9997195926083355,1.061468901439455,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
1192,case_01192_full_converter_pmsg_like_slg_b_scr5.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01192_full_converter_pmsg_like_slg_b_scr5.0_n0.002_r4.csv,full_converter_pmsg_like,slg_b,5.0,0.002,10000,50.0,5.98,6.04,5.998275066464075,1.018437349479091,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
1193,case_01193_full_converter_pmsg_like_slg_b_scr5.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01193_full_converter_pmsg_like_slg_b_scr5.0_n0.002_r5.csv,full_converter_pmsg_like,slg_b,5.0,0.002,10000,50.0,5.98,6.04,5.999881000246017,1.0046494664567014,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
1194,case_01194_full_converter_pmsg_like_slg_b_scr5.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01194_full_converter_pmsg_like_slg_b_scr5.0_n0.002_r6.csv,full_converter_pmsg_like,slg_b,5.0,0.002,10000,50.0,5.98,6.04,5.997964306372626,1.0648251524449113,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
1195,case_01195_full_converter_pmsg_like_slg_b_scr5.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01195_full_converter_pmsg_like_slg_b_scr5.0_n0.005_r1.csv,full_converter_pmsg_like,slg_b,5.0,0.005,10000,50.0,5.98,6.04,5.9982382093903315,1.0248856133397288,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
1196,case_01196_full_converter_pmsg_like_slg_b_scr5.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01196_full_converter_pmsg_like_slg_b_scr5.0_n0.005_r2.csv,full_converter_pmsg_like,slg_b,5.0,0.005,10000,50.0,5.98,6.04,5.998605904473967,1.0197722778279859,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
1197,case_01197_full_converter_pmsg_like_slg_b_scr5.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01197_full_converter_pmsg_like_slg_b_scr5.0_n0.005_r3.csv,full_converter_pmsg_like,slg_b,5.0,0.005,10000,50.0,5.98,6.04,5.997900853911429,1.075824313997103,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
1198,case_01198_full_converter_pmsg_like_slg_b_scr5.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01198_full_converter_pmsg_like_slg_b_scr5.0_n0.005_r4.csv,full_converter_pmsg_like,slg_b,5.0,0.005,10000,50.0,5.98,6.04,5.998132967201583,1.0759602728130226,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
1199,case_01199_full_converter_pmsg_like_slg_b_scr5.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01199_full_converter_pmsg_like_slg_b_scr5.0_n0.005_r5.csv,full_converter_pmsg_like,slg_b,5.0,0.005,10000,50.0,5.98,6.04,6.000431078752904,1.0181460083196634,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
1200,case_01200_full_converter_pmsg_like_slg_b_scr5.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01200_full_converter_pmsg_like_slg_b_scr5.0_n0.005_r6.csv,full_converter_pmsg_like,slg_b,5.0,0.005,10000,50.0,5.98,6.04,6.000350539104399,1.032282109661594,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
1201,case_01201_full_converter_pmsg_like_slg_b_scr5.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01201_full_converter_pmsg_like_slg_b_scr5.0_n0.010_r1.csv,full_converter_pmsg_like,slg_b,5.0,0.01,10000,50.0,5.98,6.04,5.999749358665694,1.0625867145026726,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
1202,case_01202_full_converter_pmsg_like_slg_b_scr5.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01202_full_converter_pmsg_like_slg_b_scr5.0_n0.010_r2.csv,full_converter_pmsg_like,slg_b,5.0,0.01,10000,50.0,5.98,6.04,5.998307348094399,1.033676036539386,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
1203,case_01203_full_converter_pmsg_like_slg_b_scr5.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01203_full_converter_pmsg_like_slg_b_scr5.0_n0.010_r3.csv,full_converter_pmsg_like,slg_b,5.0,0.01,10000,50.0,5.98,6.04,5.99786261352522,1.008820910994725,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
1204,case_01204_full_converter_pmsg_like_slg_b_scr5.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01204_full_converter_pmsg_like_slg_b_scr5.0_n0.010_r4.csv,full_converter_pmsg_like,slg_b,5.0,0.01,10000,50.0,5.98,6.04,5.998172587226233,1.0669333071212899,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
1205,case_01205_full_converter_pmsg_like_slg_b_scr5.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01205_full_converter_pmsg_like_slg_b_scr5.0_n0.010_r5.csv,full_converter_pmsg_like,slg_b,5.0,0.01,10000,50.0,5.98,6.04,5.999456963009729,1.0007654444402125,0.21,,,,,,,,,,0.0014999999999999998,0.0083,620.0,0.14
